City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
259,San Rafael Del Sur,NI,2021-08-08 18:16:14,11.8485,-86.4384,88.77,59,65,12.24,broken clouds
260,Baglung,NP,2021-08-08 18:16:14,28.2719,83.5898,72.45,96,99,1.25,overcast clouds
261,Fairbanks,US,2021-08-08 18:11:24,64.8378,-147.7164,60.76,82,90,9.22,overcast clouds
262,Sokoto,NG,2021-08-08 18:16:15,13.0609,5.239,84.81,59,99,7.87,overcast clouds
263,Karatau,KZ,2021-08-08 18:16:15,43.1667,70.4667,84.43,17,2,8.21,clear sky
264,Masuda,JP,2021-08-08 18:16:15,34.6667,131.85,77.52,98,100,28.48,light rain
265,Kavkazskaya,RU,2021-08-08 18:16:16,45.445,40.6728,82.18,64,30,7.27,light rain
266,Adrar,MR,2021-08-08 18:16:16,20.5022,-10.0711,102.38,12,6,16.53,clear sky
267,Limin Khersonisou,GR,2021-08-08 18:16:16,35.3162,25.3928,84.24,78,0,9.22,clear sky
268,Chuy,UY,2021-08-08 18:16:17,-33.6971,-53.4616,71.51,66,45,4.14,scattered clouds
269,Morondava,MG,2021-08-08 18:16:17,-20.2833,44.2833,72.72,67,0,13.62,clear sky
270,Charters Towers,AU,2021-08-08 18:16:17,-20.1,146.2667,55.96,93,4,7.83,clear sky
271,Saint-Pierre,RE,2021-08-08 18:16:17,-21.3393,55.4781,69.48,67,0,4.61,clear sky
272,Lake City,US,2021-08-08 18:12:50,30.1897,-82.6393,91.74,45,8,4.34,clear sky
273,Tura,IN,2021-08-08 18:16:18,25.5198,90.2201,75.63,97,89,6.38,moderate rain
274,Mahebourg,MU,2021-08-08 18:16:18,-20.4081,57.7,69.26,100,75,3.44,moderate rain
275,Glendive,US,2021-08-08 18:16:18,47.1053,-104.7125,97.52,27,1,9.22,clear sky
276,Bridlington,GB,2021-08-08 18:16:18,54.0831,-0.1919,64.58,77,81,22.3,broken clouds
277,Jimo,CN,2021-08-08 18:16:19,36.3897,120.4622,74.98,88,20,4.47,few clouds
278,Solnechnyy,RU,2021-08-08 18:16:19,50.7214,136.6319,48.96,99,100,3.33,overcast clouds
279,Yumen,CN,2021-08-08 18:16:19,40.2833,97.2,74.75,20,5,9.42,clear sky
280,Mondeville,FR,2021-08-08 18:16:19,49.175,-0.3224,65.98,68,90,11.5,overcast clouds
281,Petropavlovsk-Kamchatskiy,RU,2021-08-08 18:16:20,53.0452,158.6483,45.19,100,75,4.47,broken clouds
282,Tazovskiy,RU,2021-08-08 18:16:20,67.4667,78.7,56.46,63,5,9.08,clear sky
283,Klaksvik,FO,2021-08-08 18:16:20,62.2266,-6.589,54.52,93,97,6.89,overcast clouds
284,Gao,ML,2021-08-08 18:16:21,16.6362,1.637,96.69,30,100,11.16,overcast clouds
285,Chalon-Sur-Saone,FR,2021-08-08 18:16:21,46.7833,4.85,70.45,72,29,4.99,scattered clouds
286,Arua,UG,2021-08-08 18:16:21,3.0201,30.9111,64.45,90,90,3.94,light rain
287,Chalus,IR,2021-08-08 18:15:58,36.655,51.4204,81.86,89,40,0.0,scattered clouds
288,Izmit,TR,2021-08-08 18:16:21,40.7669,29.9169,77.27,94,40,0.0,scattered clouds
289,Tondano,ID,2021-08-08 18:16:22,1.3038,124.9112,66.29,92,99,2.82,light rain
290,Necochea,AR,2021-08-08 18:16:22,-38.5473,-58.7368,52.03,44,91,8.08,overcast clouds
291,Balagansk,RU,2021-08-08 18:12:16,54.0103,103.0544,53.78,56,69,2.84,broken clouds
292,Faanui,PF,2021-08-08 18:16:20,-16.4833,-151.75,78.73,74,19,13.49,few clouds
293,Nelson Bay,AU,2021-08-08 18:16:22,-32.7167,152.15,57.99,83,78,11.3,broken clouds
294,Aden,YE,2021-08-08 18:16:13,12.7794,45.0367,85.46,76,20,4.76,few clouds
295,Chiredzi,ZW,2021-08-08 18:16:23,-21.05,31.6667,66.18,48,0,4.68,clear sky
296,Teahupoo,PF,2021-08-08 18:16:23,-17.8333,-149.2667,73.36,78,92,8.5,overcast clouds
297,Kannod,IN,2021-08-08 18:16:23,22.6667,76.7333,76.68,94,93,7.18,overcast clouds
298,Llanes,ES,2021-08-08 18:16:24,43.4198,-4.7549,69.85,74,61,2.77,broken clouds
299,Karratha,AU,2021-08-08 18:16:24,-20.7377,116.8463,67.91,64,4,4.38,light rain
300,Walvis Bay,NA,2021-08-08 18:16:24,-22.9575,14.5053,58.08,76,6,5.75,clear sky
301,Tual,ID,2021-08-08 18:16:24,-5.6667,132.75,80.2,79,100,19.22,overcast clouds
302,Alyangula,AU,2021-08-08 18:16:25,-13.8483,136.4192,68.74,85,3,8.3,clear sky
303,Kuhdasht,IR,2021-08-08 18:16:25,33.535,47.6061,85.06,16,1,8.57,clear sky
304,Nuevo Progreso,MX,2021-08-08 18:16:25,23.1667,-97.95,93.6,49,9,5.01,clear sky
305,Kijang,KR,2021-08-08 18:16:25,35.2442,129.2139,76.73,91,100,18.43,light rain
306,Salalah,OM,2021-08-08 18:15:37,17.0151,54.0924,77.09,100,90,4.61,light intensity drizzle
307,Touros,BR,2021-08-08 18:16:26,-5.1989,-35.4608,83.3,69,52,18.75,broken clouds
308,Nyagan,RU,2021-08-08 18:16:26,62.1406,65.3936,64.35,79,100,8.72,overcast clouds
309,Sampit,ID,2021-08-08 18:16:26,-2.5333,112.95,75.18,97,98,2.04,overcast clouds
310,Kuusamo,FI,2021-08-08 18:16:27,65.9667,29.1833,59.04,72,90,11.5,overcast clouds
311,Padang,ID,2021-08-08 18:16:27,-0.9492,100.3543,78.84,86,87,3.96,light rain
312,Hattiesburg,US,2021-08-08 18:13:20,31.3271,-89.2903,93.52,60,40,4.61,scattered clouds
313,Nokaneng,BW,2021-08-08 18:16:27,-19.6667,22.2667,66.81,16,0,4.63,clear sky
314,Beringovskiy,RU,2021-08-08 18:15:47,63.05,179.3167,43.57,89,100,23.06,light rain
315,Fenoarivo Atsinanana,MG,2021-08-08 18:16:28,-17.3667,49.4167,67.6,85,2,3.53,clear sky
316,Plettenberg Bay,ZA,2021-08-08 18:16:28,-34.0527,23.3716,56.66,81,71,3.29,broken clouds
317,Port Shepstone,ZA,2021-08-08 18:16:28,-30.7414,30.455,69.28,50,0,8.34,clear sky
318,Axams,AT,2021-08-08 18:16:28,47.2081,11.2869,52.05,88,75,4.61,light rain
319,Anadyr,RU,2021-08-08 18:16:29,64.75,177.4833,45.1,70,0,11.18,clear sky
320,Amahai,ID,2021-08-08 18:16:29,-3.3333,128.9167,75.88,87,97,2.06,overcast clouds
321,Iqaluit,CA,2021-08-08 18:16:29,63.7506,-68.5145,42.53,93,90,3.44,light rain
322,Souillac,MU,2021-08-08 18:16:30,-20.5167,57.5167,69.37,100,75,3.44,light rain
323,Yerbogachen,RU,2021-08-08 18:12:11,61.2767,108.0108,50.36,59,2,1.63,clear sky
324,Ribeira Grande,PT,2021-08-08 18:16:30,38.5167,-28.7,77.4,69,75,13.8,broken clouds
325,Hurricane,US,2021-08-08 18:13:40,37.1753,-113.2899,97.14,10,0,7.63,clear sky
326,Itaituba,BR,2021-08-08 18:16:30,-4.2761,-55.9836,96.96,44,20,5.75,few clouds
327,Hemsedal,NO,2021-08-08 18:16:31,60.8629,8.5534,62.31,73,90,4.61,overcast clouds
328,Kaseda,JP,2021-08-08 18:16:31,31.4167,130.3167,77.34,85,91,24.36,overcast clouds
329,Simoes,BR,2021-08-08 18:16:31,-7.5989,-40.8178,89.51,19,2,11.05,clear sky
330,Hay River,CA,2021-08-08 18:16:31,60.8156,-115.7999,46.38,93,90,10.36,light rain
331,Little Current,CA,2021-08-08 18:16:32,45.9793,-81.9248,69.42,94,100,10.67,light rain
332,Egvekinot,RU,2021-08-08 18:16:32,66.3167,-179.1667,40.23,66,16,13.67,few clouds
333,Liberal,US,2021-08-08 18:16:32,37.0431,-100.921,92.16,27,1,3.44,clear sky
334,Fuerte Olimpo,PY,2021-08-08 18:16:32,-21.0415,-57.8738,97.74,17,1,11.52,clear sky
335,Ciudad Bolivar,VE,2021-08-08 18:16:33,8.1222,-63.5497,88.75,56,68,3.36,broken clouds
336,Abu Dhabi,AE,2021-08-08 18:16:33,24.4667,54.3667,96.91,71,0,10.36,clear sky
337,Haines Junction,CA,2021-08-08 18:16:33,60.7522,-137.5108,58.95,63,76,1.14,broken clouds
338,Cabedelo,BR,2021-08-08 18:16:33,-6.9811,-34.8339,81.27,69,41,17.4,scattered clouds
339,Tromso,NO,2021-08-08 18:16:34,69.6496,18.957,70.45,43,0,0.0,clear sky
340,Kargasok,RU,2021-08-08 18:16:15,59.0556,80.8572,65.7,68,85,4.07,overcast clouds
341,Sechura,PE,2021-08-08 18:16:34,-5.5569,-80.8222,76.59,53,6,12.12,clear sky
342,Puerto Del Rosario,ES,2021-08-08 18:16:34,28.5004,-13.8627,80.35,50,20,21.85,few clouds
343,Sao Miguel Do Araguaia,BR,2021-08-08 18:16:35,-13.275,-50.1628,92.28,20,0,6.73,clear sky
344,Amapa,BR,2021-08-08 18:16:35,1.0,-52.0,82.56,71,54,1.61,broken clouds
345,Kudahuvadhoo,MV,2021-08-08 18:16:35,2.6708,72.8944,82.78,75,100,11.92,overcast clouds
346,Helena,US,2021-08-08 18:15:31,46.5927,-112.0361,78.24,45,1,19.57,clear sky
347,Rio Grande,BR,2021-08-08 18:15:45,-32.035,-52.0986,86.11,67,6,5.88,clear sky
348,Port Arthur,CN,2021-08-08 18:16:36,38.8,121.2667,80.91,47,51,6.85,light rain
349,Aviles,ES,2021-08-08 18:16:36,43.5547,-5.9248,65.93,77,40,3.44,scattered clouds
350,Kokomo,US,2021-08-08 18:13:37,40.4864,-86.1336,88.21,68,40,11.5,scattered clouds
351,Aketi,CD,2021-08-08 18:16:36,2.7388,23.7833,77.34,69,84,1.32,broken clouds
352,Bisira,PA,2021-08-08 18:16:37,8.5196,-81.7115,67.89,79,53,1.43,broken clouds
353,Sangar,RU,2021-08-08 18:16:37,63.9242,127.4739,60.6,42,1,9.51,clear sky
354,Loandjili,CG,2021-08-08 18:16:37,-4.7561,11.8578,74.25,74,81,4.7,broken clouds
355,Akyab,MM,2021-08-08 18:16:37,20.15,92.9,81.37,85,100,2.57,overcast clouds
356,Yeppoon,AU,2021-08-08 18:16:38,-23.1333,150.7333,55.18,84,8,10.6,clear sky
357,Kayes,ML,2021-08-08 18:16:38,14.0,-11.0,79.65,84,100,9.17,overcast clouds
358,Tahara,JP,2021-08-08 18:16:38,34.6667,137.2667,84.24,82,100,13.69,moderate rain
359,Biloela,AU,2021-08-08 18:16:38,-24.4167,150.5,50.16,87,0,6.08,clear sky
360,Shache,CN,2021-08-08 18:16:08,38.4167,77.2406,76.73,31,100,8.95,overcast clouds
361,La Ronge,CA,2021-08-08 18:16:39,55.1001,-105.2842,62.85,63,75,10.36,broken clouds
362,Shieli,KZ,2021-08-08 18:16:39,44.1667,66.75,82.89,22,0,18.7,clear sky
363,Pisco,PE,2021-08-08 18:14:45,-13.7,-76.2167,64.45,72,90,5.75,overcast clouds
364,Phan Thiet,VN,2021-08-08 18:14:54,10.9333,108.1,79.88,88,78,8.46,broken clouds
365,Bitung,ID,2021-08-08 18:16:39,1.4451,125.1824,74.25,87,100,9.35,overcast clouds
366,Namibe,AO,2021-08-08 18:16:40,-15.1961,12.1522,66.04,81,81,11.18,broken clouds
367,Ngunguru,NZ,2021-08-08 18:16:40,-35.6167,174.5,44.17,86,100,14.52,overcast clouds
368,Changji,CN,2021-08-08 18:16:40,44.0167,87.3167,83.19,28,0,8.95,clear sky
369,Paranhos,BR,2021-08-08 18:16:41,-23.8928,-55.4311,86.9,24,3,8.14,clear sky
370,Chapleau,CA,2021-08-08 18:15:13,47.8405,-83.4034,66.29,88,90,6.91,overcast clouds
371,Miraflores,MX,2021-08-08 18:16:41,19.2167,-98.8083,68.76,70,62,1.9,broken clouds
372,Kinshasa,CD,2021-08-08 18:16:41,-4.3246,15.3215,81.95,41,14,5.39,few clouds
373,Luderitz,NA,2021-08-08 18:15:54,-26.6481,15.1594,57.09,81,60,5.35,broken clouds
374,Atasu,KZ,2021-08-08 18:16:42,48.6814,71.6433,66.65,36,41,9.06,scattered clouds
375,Viedma,AR,2021-08-08 18:16:19,-40.8135,-62.9967,54.48,34,50,14.72,scattered clouds
376,Sungaipenuh,ID,2021-08-08 18:16:42,-2.0833,101.3833,64.62,97,85,2.91,overcast clouds
377,Pangai,TO,2021-08-08 18:16:42,-19.8,-174.35,71.71,64,20,3.44,few clouds
378,Ponta Do Sol,PT,2021-08-08 18:15:11,32.6667,-17.1,76.01,75,79,2.98,broken clouds
379,Palmeira,BR,2021-08-08 18:16:43,-25.4294,-50.0064,69.62,48,10,4.81,clear sky
380,Pytalovo,RU,2021-08-08 18:16:43,57.0679,27.9138,65.59,74,100,7.29,moderate rain
381,Los Llanos De Aridane,ES,2021-08-08 18:16:43,28.6585,-17.9182,69.55,93,75,8.05,broken clouds
382,Nyurba,RU,2021-08-08 18:16:43,63.2842,118.3319,61.29,98,93,2.04,overcast clouds
383,Marsa Matruh,EG,2021-08-08 18:16:44,31.3525,27.2453,80.06,63,0,13.51,clear sky
384,Sur,OM,2021-08-08 18:16:44,22.5667,59.5289,89.58,57,1,12.55,clear sky
385,Superior,US,2021-08-08 18:16:44,46.7208,-92.1041,69.49,95,90,9.22,fog
386,Lazaro Cardenas,MX,2021-08-08 18:16:45,17.9583,-102.2,85.55,67,96,4.21,overcast clouds
387,Eureka,US,2021-08-08 18:15:33,40.8021,-124.1637,62.92,87,98,1.01,overcast clouds
388,Yakima,US,2021-08-08 18:16:20,46.4665,-120.6678,73.33,37,1,16.11,clear sky
389,Inirida,CO,2021-08-08 18:16:45,3.8653,-67.9239,76.26,91,96,4.97,light rain
390,Bulgan,MN,2021-08-08 18:16:45,48.8125,103.5347,50.47,81,2,2.13,clear sky
391,Gravdal,NO,2021-08-08 18:16:46,68.1214,13.5031,69.69,46,0,16.11,clear sky
392,Constitucion,CL,2021-08-08 18:16:35,-35.3333,-72.4167,53.29,55,100,4.63,overcast clouds
393,Caranavi,BO,2021-08-08 18:16:46,-15.8167,-67.55,81.27,35,18,4.79,few clouds
394,Hamilton,US,2021-08-08 18:14:59,39.1834,-84.5333,91.26,57,75,1.99,broken clouds
395,Kribi,CM,2021-08-08 18:16:46,2.95,9.9167,74.77,91,100,6.31,light rain
396,Bawku,GH,2021-08-08 18:16:48,11.0616,-0.2417,80.74,73,68,6.35,broken clouds
397,Lilongwe,MW,2021-08-08 18:16:48,-13.9669,33.7873,68.18,41,7,4.61,clear sky
398,Paamiut,GL,2021-08-08 18:16:48,61.994,-49.6678,43.43,88,96,10.29,light rain
399,Lulea,SE,2021-08-08 18:16:49,65.5842,22.1547,60.87,94,90,11.5,overcast clouds
400,Havoysund,NO,2021-08-08 18:15:39,70.9963,24.6622,72.48,58,11,9.71,few clouds
401,Umea,SE,2021-08-08 18:16:49,63.8284,20.2597,60.73,94,90,8.05,overcast clouds
402,Carnarvon,AU,2021-08-08 18:15:44,-24.8667,113.6333,62.67,80,0,4.61,clear sky
403,Genhe,CN,2021-08-08 18:16:50,50.7833,121.5167,62.11,99,93,3.65,overcast clouds
404,Mount Gambier,AU,2021-08-08 18:16:13,-37.8333,140.7667,43.88,81,60,7.27,broken clouds
405,Porto Novo,BJ,2021-08-08 18:16:50,6.4965,2.6036,78.62,86,97,9.8,light rain
406,Onokhoy,RU,2021-08-08 18:16:51,51.932,108.0747,53.35,84,33,4.38,scattered clouds
407,Jalu,LY,2021-08-08 18:16:51,29.0331,21.5482,94.05,17,0,10.6,clear sky
408,Popondetta,PG,2021-08-08 18:16:52,-8.7537,148.2534,70.74,96,57,3.0,broken clouds
409,Srednekolymsk,RU,2021-08-08 18:12:17,67.45,153.6833,50.9,68,11,2.8,few clouds
410,Tefe,BR,2021-08-08 18:16:52,-3.3542,-64.7114,89.71,66,20,5.75,few clouds
411,Sheboygan,US,2021-08-08 18:16:53,43.7333,-87.9334,87.35,85,75,6.91,haze
412,Arraial Do Cabo,BR,2021-08-08 18:15:31,-22.9661,-42.0278,73.26,68,20,19.57,few clouds
413,Vazante,BR,2021-08-08 18:16:53,-17.9869,-46.9078,79.41,28,0,5.88,clear sky
414,Urambo,TZ,2021-08-08 18:16:54,-5.0667,32.05,77.04,32,50,4.85,scattered clouds
415,Susehri,TR,2021-08-08 18:16:54,40.1644,38.0867,63.9,81,98,2.62,overcast clouds
416,Oparino,RU,2021-08-08 18:16:55,59.8518,48.2783,59.65,70,99,5.26,overcast clouds
417,Half Moon Bay,US,2021-08-08 18:15:46,37.4636,-122.4286,82.9,72,40,1.99,scattered clouds
418,Alindao,CF,2021-08-08 18:16:55,5.0267,21.2088,72.61,85,99,3.29,overcast clouds
419,Luan,CH,2021-08-08 18:16:55,46.3592,6.9759,60.87,82,56,3.42,broken clouds
420,Harrisonville,US,2021-08-08 18:15:55,38.6533,-94.3488,86.61,62,40,8.05,scattered clouds
421,Sabla,NG,2021-08-08 18:16:56,12.7525,4.7077,85.1,60,100,7.49,overcast clouds
422,Iquique,CL,2021-08-08 18:16:41,-20.2208,-70.1431,62.64,68,17,13.2,few clouds
423,Borodino,RU,2021-08-08 18:16:57,55.9106,94.8983,59.18,79,18,1.34,few clouds
424,Fortuna,US,2021-08-08 18:15:10,40.5982,-124.1573,62.65,96,90,8.05,overcast clouds
425,Iskateley,RU,2021-08-08 18:16:57,67.6803,53.1512,46.74,90,0,7.67,clear sky
426,Alberton,CA,2021-08-08 18:16:58,46.8168,-64.0654,68.13,64,27,14.74,scattered clouds
427,Omboue,GA,2021-08-08 18:16:58,-1.5746,9.2618,74.53,82,66,7.65,broken clouds
428,Burns Lake,CA,2021-08-08 18:16:58,54.2331,-125.7533,60.22,54,7,3.69,clear sky
429,Kamenka,RU,2021-08-08 18:16:58,51.3223,42.7678,78.73,27,100,8.52,light rain
430,Palmer,US,2021-08-08 18:16:59,42.1584,-72.3287,86.14,60,75,0.0,broken clouds
431,Santa Rosalia,MX,2021-08-08 18:16:59,27.3167,-112.2833,88.05,47,8,7.45,clear sky
432,Asfi,MA,2021-08-08 18:16:59,32.2994,-9.2372,70.09,71,0,20.24,clear sky
433,Hachinohe,JP,2021-08-08 18:17:00,40.5,141.5,71.78,100,90,14.97,fog
434,Yatou,CN,2021-08-08 18:15:15,37.15,122.3833,70.79,83,19,5.44,few clouds
435,Yongan,CN,2021-08-08 18:17:00,39.6957,113.6871,62.53,78,53,3.47,broken clouds
436,Meulaboh,ID,2021-08-08 18:17:00,4.1363,96.1285,78.73,88,100,6.64,overcast clouds
437,Belmonte,BR,2021-08-08 18:15:44,-15.8631,-38.8828,77.5,70,87,12.75,overcast clouds
438,Prado,BR,2021-08-08 18:17:01,-17.3411,-39.2208,75.13,60,62,9.26,broken clouds
439,Goderich,CA,2021-08-08 18:17:01,43.7501,-81.7165,77.04,78,100,8.05,overcast clouds
440,Schweinfurt,DE,2021-08-08 18:17:02,50.05,10.2333,64.8,78,70,8.37,broken clouds
441,Naberera,TZ,2021-08-08 18:17:02,-4.2,36.9333,62.85,59,77,9.15,broken clouds
442,Merauke,ID,2021-08-08 18:17:02,-8.4667,140.3333,75.04,89,95,11.74,overcast clouds
443,Dimbokro,CI,2021-08-08 18:17:02,6.6451,-4.7048,79.81,79,63,4.12,light rain
444,Bristol,US,2021-08-08 18:16:12,41.8334,-71.1662,83.98,70,40,4.0,scattered clouds
445,Katsuura,JP,2021-08-08 18:15:48,35.1333,140.3,84.31,90,100,19.89,overcast clouds
446,Oksbol,DK,2021-08-08 18:13:09,55.6268,8.2876,64.69,80,63,18.7,broken clouds
447,Antofagasta,CL,2021-08-08 18:12:39,-23.65,-70.4,61.88,65,24,12.86,few clouds
448,Tanout,NE,2021-08-08 18:17:03,14.9709,8.8879,91.92,38,49,9.71,scattered clouds
449,Kalmunai,LK,2021-08-08 18:17:04,7.4167,81.8167,80.56,81,92,3.98,overcast clouds
450,Aklavik,CA,2021-08-08 18:17:05,68.2191,-135.0107,52.52,71,40,0.0,scattered clouds
451,Sorland,NO,2021-08-08 18:17:05,67.667,12.6934,69.87,71,98,17.16,overcast clouds
452,Sayyan,YE,2021-08-08 18:17:06,15.1718,44.3244,68.81,45,89,8.48,overcast clouds
453,Vila Velha,BR,2021-08-08 18:16:13,-20.3297,-40.2925,73.35,73,40,10.36,scattered clouds
454,Riberalta,BO,2021-08-08 18:17:06,-10.9833,-66.1,93.4,43,20,9.22,few clouds
455,Rundu,NA,2021-08-08 18:17:07,-17.9333,19.7667,65.34,16,2,5.61,clear sky
456,Faya,SA,2021-08-08 18:16:01,18.3851,42.4509,73.51,67,70,4.47,broken clouds
457,Kudat,MY,2021-08-08 18:17:07,6.8837,116.8477,78.73,89,20,4.61,few clouds
458,Kungurtug,RU,2021-08-08 18:17:07,50.5994,97.5228,48.61,88,53,1.79,broken clouds
459,Ouargaye,BF,2021-08-08 18:17:08,11.5033,0.0572,83.84,64,65,7.67,broken clouds
460,Xiongyue,CN,2021-08-08 18:17:08,40.1774,122.1228,74.44,74,52,3.42,light rain
461,Ballina,AU,2021-08-08 18:17:08,-28.8667,153.5667,55.78,64,100,9.17,overcast clouds
462,Puerto Escondido,MX,2021-08-08 18:15:04,15.85,-97.0667,88.63,62,40,11.5,scattered clouds
463,Henties Bay,NA,2021-08-08 18:17:08,-22.116,14.2845,57.85,92,15,14.36,few clouds
464,Pacific Grove,US,2021-08-08 18:13:17,36.6177,-121.9166,77.16,83,40,5.99,scattered clouds
465,Wenling,CN,2021-08-08 18:17:09,28.3669,121.36,78.8,85,24,4.29,few clouds
466,Argentan,FR,2021-08-08 18:17:09,48.75,-0.0167,64.17,70,97,10.07,overcast clouds
467,Kawalu,ID,2021-08-08 18:17:09,-7.3817,108.2082,73.51,96,68,1.54,broken clouds
468,Harper,LR,2021-08-08 18:17:10,4.375,-7.7169,78.13,79,66,12.1,broken clouds
469,Benguela,AO,2021-08-08 18:17:10,-12.5763,13.4055,72.99,85,61,6.29,broken clouds
470,Mosquera,CO,2021-08-08 18:17:10,4.7059,-74.2302,62.69,63,75,11.5,broken clouds
471,Sept-Iles,CA,2021-08-08 18:16:34,50.2001,-66.3821,67.24,56,40,5.99,scattered clouds
472,La Maddalena,IT,2021-08-08 18:17:11,41.2142,9.4083,86.05,59,64,14.92,broken clouds
473,Sola,VU,2021-08-08 18:15:46,-13.8833,167.55,75.61,88,100,19.89,overcast clouds
474,Cockburn Town,TC,2021-08-08 18:14:31,21.4612,-71.1419,85.96,62,40,11.5,scattered clouds
475,Shishou,CN,2021-08-08 18:17:11,29.7226,112.419,78.91,95,96,5.37,overcast clouds
476,Camabatela,AO,2021-08-08 18:15:52,-8.1881,15.375,71.01,45,58,4.07,broken clouds
477,Savannah Bight,HN,2021-08-08 18:17:11,16.45,-85.85,89.65,79,98,18.81,overcast clouds
478,Kulachi,PK,2021-08-08 18:17:12,31.9286,70.4592,100.63,28,52,7.11,broken clouds
479,Elban,RU,2021-08-08 18:17:12,50.1018,136.5094,51.4,97,100,10.29,moderate rain
480,Port Blair,IN,2021-08-08 18:16:19,11.6667,92.75,82.4,84,90,11.36,overcast clouds
481,Husavik,IS,2021-08-08 18:16:13,66.0449,-17.3389,57.11,87,40,7.54,scattered clouds
482,Bathsheba,BB,2021-08-08 18:17:13,13.2167,-59.5167,88.41,66,20,21.85,few clouds
483,Isla Mujeres,MX,2021-08-08 18:17:13,21.2311,-86.731,89.65,65,60,10.25,broken clouds
484,Chiang Rai,TH,2021-08-08 18:17:13,19.9167,99.9167,78.78,100,20,4.61,few clouds
485,Chaohu,CN,2021-08-08 18:17:14,31.6,117.8667,80.71,83,88,3.98,overcast clouds
486,Vengerovo,RU,2021-08-08 18:17:14,55.6848,76.7471,63.12,91,100,6.73,light rain
487,Roding,DE,2021-08-08 18:17:15,49.1964,12.5186,64.94,90,100,5.91,overcast clouds
488,Saint-Augustin,CA,2021-08-08 18:15:56,51.226,-58.6502,67.59,38,70,3.58,broken clouds
489,Nantucket,US,2021-08-08 18:13:15,41.2835,-70.0995,84.54,54,90,3.44,overcast clouds
490,Tarko-Sale,RU,2021-08-08 18:17:15,64.9225,77.785,65.16,65,27,9.22,scattered clouds
491,Abu Zabad,SD,2021-08-08 18:17:07,12.35,29.25,75.33,71,95,6.13,overcast clouds
492,Flinders,AU,2021-08-08 18:17:16,-34.5833,150.8552,51.21,82,100,1.01,overcast clouds
493,Coahuayana,MX,2021-08-08 18:17:16,18.7333,-103.6833,92.68,52,71,2.82,broken clouds
494,Awjilah,LY,2021-08-08 18:17:16,29.1081,21.2869,93.49,17,0,10.63,clear sky
495,Jasidih,IN,2021-08-08 18:17:17,24.5167,86.65,81.12,80,62,3.83,broken clouds
496,Ahipara,NZ,2021-08-08 18:16:04,-35.1667,173.1667,49.39,67,100,20.47,light rain
497,Jiayuguan,CN,2021-08-08 18:17:17,39.8167,98.3,71.74,23,2,0.47,clear sky
498,Aiken,US,2021-08-08 18:17:17,33.5835,-81.5998,91.69,58,75,4.61,broken clouds
499,Aswan,EG,2021-08-08 18:17:18,24.0934,32.907,100.15,18,4,5.3,clear sky
500,Barmer,IN,2021-08-08 18:17:18,25.75,71.3833,90.73,45,9,15.32,clear sky
501,Nabire,ID,2021-08-08 18:17:18,-3.3667,135.4833,74.66,93,98,3.94,light rain
502,Northam,GB,2021-08-08 18:17:19,51.0333,-4.2167,65.34,87,23,15.7,few clouds
503,Perene,PE,2021-08-08 18:17:19,-10.9492,-75.2261,88.95,37,0,5.12,clear sky
504,Peniche,PT,2021-08-08 18:17:19,39.3558,-9.3811,72.88,73,0,15.5,clear sky
505,Sawtell,AU,2021-08-08 18:17:19,-30.3833,153.1,55.42,88,90,1.14,overcast clouds
506,Weiser,US,2021-08-08 18:17:20,44.251,-116.9693,83.48,44,34,10.29,scattered clouds
507,Yarke Pole,UA,2021-08-08 18:17:21,45.608,34.3172,68.85,89,100,10.92,overcast clouds
508,Sibolga,ID,2021-08-08 18:17:21,1.7427,98.7792,77.07,90,97,3.18,overcast clouds
509,Biu,NG,2021-08-08 18:17:21,10.6129,12.1946,71.11,85,94,4.14,moderate rain
510,Ampanihy,MG,2021-08-08 18:17:22,-24.7,44.75,65.32,73,0,8.72,clear sky
511,North Platte,US,2021-08-08 18:17:22,41.1239,-100.7654,91.33,31,1,8.99,clear sky
512,Port Lincoln,AU,2021-08-08 18:15:12,-34.7333,135.8667,54.1,61,66,11.5,light rain
513,Nizhnevartovsk,RU,2021-08-08 18:17:22,60.9344,76.5531,66.22,94,91,6.71,overcast clouds
514,Verkh-Usugli,RU,2021-08-08 18:17:23,52.7,115.1667,52.47,95,81,2.44,broken clouds
515,Guerrero Negro,MX,2021-08-08 18:17:23,27.9769,-114.0611,77.43,63,5,10.76,clear sky
516,Ouadda,CF,2021-08-08 18:17:23,8.0777,22.4007,68.36,96,79,2.75,light rain
517,Farah,AF,2021-08-08 18:17:24,32.5,62.5,88.03,12,0,2.04,clear sky
518,Shimoda,JP,2021-08-08 18:17:24,34.6667,138.95,82.51,90,100,16.44,overcast clouds
519,Jiaohe,CN,2021-08-08 18:17:24,43.7286,127.3447,63.41,87,0,4.27,clear sky
520,Cuamba,MZ,2021-08-08 18:17:25,-14.8031,36.5372,70.05,42,7,6.24,clear sky
521,Warri,NG,2021-08-08 18:17:25,5.5167,5.75,75.99,85,98,6.64,overcast clouds
522,Riyadh,SA,2021-08-08 18:17:25,24.6877,46.7219,102.34,11,67,16.44,broken clouds
523,Yangambi,CD,2021-08-08 18:17:25,0.8102,24.4336,71.85,80,98,1.32,overcast clouds
524,Urusha,RU,2021-08-08 18:17:26,54.05,122.9,53.67,97,100,10.29,overcast clouds
